id,pid,gender,int_corr,samerace,age,field,field_cd,race,imprace,imprelig,income,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr,sinc,intel,fun,amb,shar,like,prob,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec,dec_o,match
99,77,1,0.55,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,8.00,8.00,9.00,8.00,8.00,9.00,8.00,9.00,22,2,15.00,20.00,20.00,20.00,15.00,10.00,10.00,7.00,8.00,7.00,9.00,9.00,10.00,5.00,1,1,1
99,78,1,0.43,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,4.00,4.00,3.00,4.00,2.00,4.00,5.00,5.00,23,3,10.00,25.00,20.00,10.00,20.00,15.00,7.00,9.00,9.00,9.00,,9.00,8.00,2.00,0,1,0
99,79,1,0.90,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,6.00,7.00,8.00,8.00,8.00,9.00,8.00,9.00,26,4,10.00,20.00,15.00,20.00,20.00,15.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,5.00,1,0,0
99,80,1,0.14,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,5.00,4.00,6.00,7.00,5.00,5.00,6.00,6.00,27,4,10.00,20.00,20.00,10.00,20.00,20.00,8.00,8.00,8.00,8.00,7.00,7.00,7.00,2.00,0,1,0
99,81,1,0.61,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,8.00,7.00,7.00,5.00,5.00,8.00,9.00,9.00,28,2,10.00,10.00,20.00,20.00,20.00,20.00,8.00,8.00,8.00,7.00,9.00,8.00,9.00,7.00,1,1,1
99,82,1,0.66,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,4.00,8.00,7.00,4.00,3.00,2.00,8.00,8.00,25,6,20.00,20.00,20.00,20.00,10.00,10.00,8.00,8.00,10.00,10.00,10.00,10.00,9.00,8.00,1,1,1
99,83,1,0.79,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,6.00,7.00,8.00,8.00,9.00,9.00,9.00,9.00,35,3,10.00,32.00,20.00,12.00,11.00,15.00,8.00,7.00,8.00,8.00,8.00,7.00,7.00,4.00,1,1,1
99,84,1,0.67,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,4.00,6.00,7.00,7.00,7.00,7.00,7.00,7.00,32,3,30.00,30.00,30.00,5.00,0.00,5.00,7.00,5.00,6.00,7.00,5.00,7.00,7.00,5.00,0,1,0
99,85,1,0.50,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,5.00,7.00,9.00,5.00,4.00,9.00,6.00,6.00,30,2,20.00,25.00,15.00,15.00,15.00,10.00,8.00,7.00,7.00,6.00,6.00,5.00,7.00,6.00,0,1,0
99,86,1,0.80,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,5.00,8.00,7.00,4.00,8.00,5.00,6.00,8.00,22,2,15.00,20.00,20.00,20.00,5.00,20.00,7.00,6.00,6.00,5.00,5.00,5.00,6.00,5.00,0,1,0
99,87,1,0.24,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,8.00,8.00,8.00,8.00,7.00,4.00,8.00,9.00,23,2,15.00,15.00,20.00,15.00,15.00,20.00,8.00,8.00,7.00,7.00,8.00,7.00,6.00,8.00,1,1,1
99,88,1,0.08,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,6.00,7.00,5.00,4.00,5.00,8.00,6.00,9.00,23,2,15.00,15.00,20.00,15.00,20.00,15.00,8.00,10.00,10.00,8.00,10.00,8.00,10.00,8.00,0,1,0
99,89,1,0.64,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,9.00,8.00,8.00,7.00,7.00,6.00,9.00,9.00,27,2,25.00,15.00,20.00,20.00,20.00,0.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,1,1,1
99,90,1,0.02,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,6.00,8.00,8.00,6.00,5.00,0.00,5.00,6.00,23,4,15.00,21.00,18.00,18.00,10.00,18.00,7.00,8.00,7.00,6.00,5.00,4.00,7.00,4.00,0,1,0
99,91,1,0.60,0,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,9.00,8.00,8.00,7.00,8.00,8.00,9.00,9.00,25,6,15.00,3.00,50.00,20.00,2.00,10.00,8.00,7.00,8.00,8.00,8.00,,8.00,6.00,1,1,1
99,92,1,0.59,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,6.00,7.00,8.00,5.00,7.00,7.00,8.00,9.00,29,2,10.00,20.00,20.00,20.00,20.00,10.00,10.00,10.00,9.00,10.00,9.00,9.00,9.00,9.00,1,1,1
99,93,1,0.37,1,28,Law,1.00,2,1,1,"55,419.00",Lawyer,1.00,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,18,5.00,5.00,7.00,5.00,9.00,7.00,8.00,9.00,29,2,14.00,20.00,18.00,24.00,18.00,6.00,7.00,6.00,7.00,7.00,7.00,6.00,7.00,,0,1,0
100,76,1,0.51,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,4.00,7.00,8.00,7.00,7.00,4.00,5.00,5.00,34,2,10.00,10.00,30.00,20.00,10.00,20.00,1.00,10.00,,,,,1.00,1.00,0,0,0
100,77,1,0.45,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,8.00,7.00,6.00,5.00,5.00,4.00,5.00,4.00,22,2,15.00,20.00,20.00,20.00,15.00,10.00,4.00,6.00,6.00,4.00,,,4.00,7.00,0,0,0
100,78,1,0.38,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,8.00,8.00,7.00,7.00,8.00,8.00,7.00,6.00,23,3,10.00,25.00,20.00,10.00,20.00,15.00,2.00,9.00,9.00,4.00,,,5.00,1.00,1,0,0
100,79,1,0.56,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,4.00,8.00,8.00,8.00,6.00,4.00,6.00,4.00,26,4,10.00,20.00,15.00,20.00,20.00,15.00,4.00,6.00,6.00,6.00,6.00,4.00,5.00,5.00,0,0,0
100,80,1,0.54,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,6.00,9.00,8.00,7.00,8.00,4.00,6.00,2.00,27,4,10.00,20.00,20.00,10.00,20.00,20.00,6.00,8.00,8.00,7.00,8.00,7.00,7.00,7.00,0,0,0
100,81,1,0.65,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,9.00,8.00,9.00,9.00,9.00,8.00,8.00,3.00,28,2,10.00,10.00,20.00,20.00,20.00,20.00,3.00,8.00,8.00,6.00,7.00,5.00,7.00,8.00,1,0,0
100,82,1,0.43,1,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,6.00,9.00,9.00,8.00,8.00,7.00,7.00,5.00,25,6,20.00,20.00,20.00,20.00,10.00,10.00,5.00,10.00,10.00,9.00,10.00,8.00,9.00,8.00,0,1,0
100,83,1,0.58,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,5.00,9.00,8.00,8.00,8.00,6.00,6.00,8.00,35,3,10.00,32.00,20.00,12.00,11.00,15.00,4.00,8.00,7.00,4.00,5.00,3.00,4.00,2.00,0,0,0
100,84,1,0.62,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,5.00,8.00,9.00,8.00,7.00,5.00,6.00,6.00,32,3,30.00,30.00,30.00,5.00,0.00,5.00,2.00,5.00,7.00,4.00,7.00,5.00,3.00,4.00,0,0,0
100,85,1,0.32,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,7.00,9.00,9.00,9.00,7.00,9.00,8.00,8.00,30,2,20.00,25.00,15.00,15.00,15.00,10.00,5.00,8.00,8.00,5.00,8.00,3.00,7.00,6.00,0,0,0
100,86,1,0.32,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,8.00,10.00,9.00,9.00,7.00,8.00,8.00,3.00,22,2,15.00,20.00,20.00,20.00,5.00,20.00,7.00,6.00,6.00,5.00,5.00,5.00,6.00,5.00,1,1,1
100,87,1,0.38,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,6.00,8.00,8.00,8.00,6.00,4.00,6.00,9.00,23,2,15.00,15.00,20.00,15.00,15.00,20.00,3.00,10.00,9.00,5.00,9.00,5.00,4.00,9.00,1,0,0
100,88,1,0.54,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,7.00,8.00,9.00,9.00,9.00,8.00,8.00,5.00,23,2,15.00,15.00,20.00,15.00,20.00,15.00,4.00,10.00,10.00,6.00,10.00,9.00,7.00,8.00,0,0,0
100,89,1,0.13,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,9.00,8.00,8.00,9.00,8.00,7.00,8.00,9.00,27,2,25.00,15.00,20.00,20.00,20.00,0.00,8.00,9.00,10.00,10.00,9.00,9.00,10.00,10.00,0,1,0
100,90,1,0.31,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,8.00,7.00,7.00,2.00,4.00,2.00,4.00,1.00,23,4,15.00,21.00,18.00,18.00,10.00,18.00,5.00,8.00,8.00,6.00,7.00,4.00,6.00,1.00,0,1,0
100,91,1,0.43,1,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,9.00,7.00,9.00,9.00,9.00,8.00,9.00,5.00,25,6,15.00,3.00,50.00,20.00,2.00,10.00,6.00,7.00,8.00,7.00,7.00,,6.00,2.00,1,0,0
100,92,1,0.54,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,9.00,8.00,8.00,7.00,6.00,6.00,6.00,3.00,29,2,10.00,20.00,20.00,20.00,20.00,10.00,6.00,8.00,9.00,4.00,9.00,5.00,6.00,6.00,0,0,0
100,93,1,0.17,0,30,Business,8.00,6,8,9,,Professor,2.00,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,4,8.00,9.00,10.00,10.00,8.00,7.00,8.00,6.00,29,2,14.00,20.00,18.00,24.00,18.00,6.00,7.00,7.00,7.00,7.00,7.00,7.00,7.50,6.00,1,1,1
101,76,1,0.15,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,7.00,7.00,8.00,8.00,,6.00,7.00,4.00,34,2,10.00,10.00,30.00,20.00,10.00,20.00,1.00,10.00,5.00,,,,2.00,2.00,1,0,0
101,77,1,-0.21,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,7.00,,6.00,5.00,,,6.00,3.00,22,2,15.00,20.00,20.00,20.00,15.00,10.00,3.00,5.00,6.00,3.00,,2.00,3.00,6.00,0,0,0
101,78,1,-0.13,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,7.00,,6.00,5.00,,,6.00,2.00,23,3,10.00,25.00,20.00,10.00,20.00,15.00,2.00,9.00,9.00,2.00,9.00,2.00,5.00,2.00,0,0,0
101,79,1,0.35,1,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,6.00,8.00,8.00,6.00,,,7.00,6.00,26,4,10.00,20.00,15.00,20.00,20.00,15.00,4.00,6.00,6.00,5.00,5.00,5.00,5.00,5.00,1,0,0
101,80,1,-0.35,1,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,6.00,8.00,7.00,,,,7.00,6.00,27,4,10.00,20.00,20.00,10.00,20.00,20.00,6.00,8.00,7.00,6.00,8.00,6.00,7.00,8.00,1,0,0
101,81,1,0.04,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,8.00,7.00,7.00,,,7.00,5.00,28,2,10.00,10.00,20.00,20.00,20.00,20.00,3.00,8.00,9.00,2.00,9.00,2.00,4.00,3.00,1,0,0
101,82,1,0.19,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,9.00,8.00,8.00,9.00,7.00,8.00,9.00,6.00,25,6,20.00,20.00,20.00,20.00,10.00,10.00,5.00,10.00,10.00,8.00,8.00,7.00,9.00,8.00,1,0,0
101,83,1,0.17,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,8.00,8.00,7.00,,6.00,8.00,6.00,35,3,10.00,32.00,20.00,12.00,11.00,15.00,5.00,8.00,8.00,7.00,8.00,6.00,7.00,3.00,1,0,0
101,84,1,0.17,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,9.00,8.00,7.00,,6.00,8.00,5.00,32,3,30.00,30.00,30.00,5.00,0.00,5.00,3.00,7.00,7.00,2.00,2.00,5.00,4.00,5.00,1,0,0
101,85,1,0.18,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,7.00,7.00,7.00,8.00,,7.00,7.00,6.00,30,2,20.00,25.00,15.00,15.00,15.00,10.00,4.00,7.00,9.00,4.00,8.00,3.00,3.00,4.00,1,0,0
101,86,1,-0.13,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,9.00,8.00,8.00,9.00,,6.00,9.00,6.00,22,2,15.00,20.00,20.00,20.00,5.00,20.00,6.00,7.00,7.00,5.00,7.00,4.00,6.00,6.00,1,0,0
101,87,1,-0.16,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,6.00,6.00,6.00,,,6.00,3.00,23,2,15.00,15.00,20.00,15.00,15.00,20.00,1.00,3.00,4.00,2.00,4.00,1.00,1.00,7.00,0,0,0
101,88,1,-0.46,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,8.00,8.00,7.00,,,7.00,4.00,23,2,15.00,15.00,20.00,15.00,20.00,15.00,3.00,10.00,10.00,3.00,10.00,2.00,3.00,4.00,0,0,0
101,89,1,0.31,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,9.00,9.00,6.00,9.00,2.00,6.00,2.00,27,2,25.00,15.00,20.00,20.00,20.00,0.00,5.00,9.00,8.00,6.00,6.00,6.00,5.00,5.00,0,0,0
101,90,1,0.08,1,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,6.00,9.00,9.00,6.00,8.00,6.00,6.00,5.00,23,4,15.00,21.00,18.00,18.00,10.00,18.00,4.00,8.00,8.00,4.00,5.00,4.00,4.00,1.00,1,0,0
101,91,1,-0.19,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,8.00,7.00,7.00,8.00,,,8.00,6.00,25,6,15.00,3.00,50.00,20.00,2.00,10.00,4.00,7.00,8.00,5.00,7.00,4.00,4.00,2.00,1,0,0
101,92,1,0.16,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,9.00,8.00,8.00,7.00,,,8.00,5.00,29,2,10.00,20.00,20.00,20.00,20.00,10.00,6.00,9.00,10.00,8.00,9.00,8.00,7.00,9.00,1,0,0
101,93,1,0.05,0,22,financial math,8.00,4,3,2,,Finance,7.00,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,9.00,8.00,8.00,8.00,,7.00,9.00,6.00,29,2,14.00,20.00,18.00,24.00,18.00,6.00,7.00,6.00,7.00,6.00,7.00,6.00,6.50,6.00,1,0,0
102,76,1,0.02,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,5.00,7.00,8.00,10.00,6.00,9.00,8.00,8.00,34,2,10.00,10.00,30.00,20.00,10.00,20.00,1.00,,8.00,1.00,,3.00,2.00,2.00,1,0,0
102,77,1,0.00,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,4.00,5.00,6.00,6.00,6.00,6.00,5.00,6.00,22,2,15.00,20.00,20.00,20.00,15.00,10.00,6.00,7.00,6.00,7.00,4.00,6.00,7.00,6.00,0,1,0
102,78,1,0.07,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,5.00,5.00,6.00,3.00,6.00,5.00,5.00,5.00,23,3,10.00,25.00,20.00,10.00,20.00,15.00,3.00,8.00,8.00,,,8.00,8.00,2.00,0,0,0
102,79,1,-0.15,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,4.00,4.00,4.00,4.00,6.00,3.00,4.00,4.00,26,4,10.00,20.00,15.00,20.00,20.00,15.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0,0,0
102,80,1,0.06,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,10.00,9.00,8.00,7.00,7.00,10.00,10.00,5.00,27,4,10.00,20.00,20.00,10.00,20.00,20.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,8.00,1,1,1
102,81,1,0.11,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,10.00,9.00,7.00,8.00,8.00,9.00,9.00,5.00,28,2,10.00,10.00,20.00,20.00,20.00,20.00,2.00,8.00,10.00,1.00,7.00,1.00,2.00,5.00,1,0,0
102,82,1,-0.01,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,6.00,5.00,8.00,9.00,8.00,5.00,7.00,7.00,25,6,20.00,20.00,20.00,20.00,10.00,10.00,4.00,10.00,9.00,6.00,8.00,6.00,7.00,8.00,1,0,0
102,83,1,-0.18,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,10.00,9.00,8.00,8.00,5.00,6.00,9.00,8.00,35,3,10.00,32.00,20.00,12.00,11.00,15.00,5.00,7.00,8.00,6.00,7.00,4.00,6.00,3.00,1,0,0
102,84,1,0.10,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,9.00,8.00,7.00,5.00,5.00,4.00,7.00,8.00,32,3,30.00,30.00,30.00,5.00,0.00,5.00,4.00,5.00,6.00,3.00,7.00,3.00,4.00,3.00,1,0,0
102,85,1,-0.08,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,5.00,6.00,7.00,2.00,7.00,3.00,4.00,6.00,30,2,20.00,25.00,15.00,15.00,15.00,10.00,5.00,8.00,8.00,6.00,5.00,3.00,5.00,5.00,0,0,0
102,86,1,-0.28,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,6.00,8.00,8.00,8.00,8.00,5.00,7.00,7.00,22,2,15.00,20.00,20.00,20.00,5.00,20.00,5.00,8.00,6.00,5.00,5.00,4.00,6.00,4.00,1,0,0
102,87,1,0.42,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,8.00,6.00,6.00,7.00,4.00,3.00,7.00,4.00,23,2,15.00,15.00,20.00,15.00,15.00,20.00,2.00,3.00,4.00,5.00,4.00,2.00,1.00,7.00,1,0,0
102,88,1,0.26,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,5.00,5.00,6.00,6.00,7.00,5.00,5.00,6.00,23,2,15.00,15.00,20.00,15.00,20.00,15.00,2.00,10.00,10.00,1.00,10.00,1.00,2.00,4.00,0,0,0
102,89,1,-0.35,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,3.00,7.00,7.00,1.00,3.00,2.00,3.00,5.00,27,2,25.00,15.00,20.00,20.00,20.00,0.00,6.00,10.00,9.00,6.00,7.00,5.00,5.00,5.00,0,0,0
102,90,1,0.22,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,3.00,7.00,7.00,2.00,2.00,2.00,4.00,5.00,23,4,15.00,21.00,18.00,18.00,10.00,18.00,5.00,7.00,6.00,5.00,6.00,5.00,5.00,4.00,0,0,0
102,91,1,-0.21,0,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,7.00,7.00,8.00,8.00,10.00,7.00,8.00,7.00,25,6,15.00,3.00,50.00,20.00,2.00,10.00,4.00,6.00,7.00,6.00,5.00,3.00,5.00,2.00,1,0,0
102,92,1,0.12,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,7.00,8.00,8.00,6.00,8.00,7.00,7.00,7.00,29,2,10.00,20.00,20.00,20.00,20.00,10.00,4.00,8.00,9.00,7.00,8.00,6.00,7.00,5.00,1,0,0
102,93,1,-0.15,1,32,Chemistry,10.00,2,2,6,,Research Scientist,2.00,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,7.00,7.00,7.00,6.00,6.00,5.00,6.00,6.00,29,2,14.00,20.00,18.00,24.00,18.00,6.00,6.00,7.00,7.00,6.00,7.00,6.00,6.50,6.00,1,0,0
103,76,1,-0.05,1,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,6.00,8.00,9.00,7.00,7.00,7.00,7.00,5.00,34,2,10.00,10.00,30.00,20.00,10.00,20.00,6.00,,5.00,,10.00,,2.00,2.00,0,0,0
103,77,1,0.15,1,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,6.00,7.00,7.00,7.00,7.00,5.00,6.00,4.00,22,2,15.00,20.00,20.00,20.00,15.00,10.00,9.00,7.00,7.00,10.00,8.00,7.00,8.00,5.00,0,1,0
103,78,1,0.21,0,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,6.00,7.00,6.00,6.00,6.00,6.00,6.00,4.00,23,3,10.00,25.00,20.00,10.00,20.00,15.00,5.00,9.00,9.00,,,,7.00,2.00,0,1,0
103,79,1,-0.18,0,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,5.00,7.00,8.00,6.00,7.00,6.00,6.00,5.00,26,4,10.00,20.00,15.00,20.00,20.00,15.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0,0,0
103,80,1,0.38,0,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,7.00,8.00,8.00,6.00,7.00,6.00,6.00,5.00,27,4,10.00,20.00,20.00,10.00,20.00,20.00,7.00,8.00,8.00,8.00,8.00,8.00,7.00,7.00,0,1,0
103,81,1,0.20,1,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.00,28,2,10.00,10.00,20.00,20.00,20.00,20.00,4.00,9.00,8.00,6.00,7.00,6.00,7.00,8.00,1,0,0
103,82,1,0.06,0,26,Business- MBA,8.00,2,8,9,"55,550.00",business,7.00,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,6.00,7.00,6.00,6.00,6.00,3.00,5.00,4.00,25,6,20.00,20.00,20.00,20.00,10.00,10.00,6.00,8.00,8.00,8.00,9.00,7.00,7.00,7.00,0,0,0
